FuncionarioID,Nome,Idade,Departamento,Cargo,Localização,Salário,DataAdmissao
2635,Maria Alice Sales,34,Marketing,Analista,China,5442,2022-07-22
2636,Luana Ferreira,44,Vendas,Coordenador,Brasil,19279,2018-05-31
2637,Maria Eduarda Martins,27,TI,Engenheiro,Índia,8893,2010-12-11
2638,Dra. Mirella Freitas,57,Vendas,Analista,Alemanha,4594,2012-09-04
2639,Ana Laura Teixeira,30,Recursos Humanos,Coordenador,Índia,10325,2018-10-29
2640,Maria Cecília da Mota,35,Marketing,Engenheiro,Alemanha,14089,2010-07-05
2641,Benício Cavalcanti,39,TI,Diretor,Coreia do Sul,10980,2013-08-23
2642,Valentina Ribeiro,47,Financeiro,Coordenador,EUA,19444,2020-08-21
2643,Pedro Henrique Silva,35,Produção,Coordenador,EUA,12141,2020-12-15
2644,Stella Pinto,58,Vendas,Engenheiro,EUA,13746,2013-10-26
2645,Lavínia Porto,56,Produção,Assistente,Índia,15606,2016-05-25
2646,Kaique Silveira,59,Vendas,Engenheiro,China,19078,2017-03-10
2647,Marcos Vinicius Freitas,60,Recursos Humanos,Analista,China,10387,2017-11-09
2648,Kevin Duarte,28,Vendas,Coordenador,Reino Unido,3284,2019-06-13
2649,João Gabriel Pires,51,Marketing,Engenheiro,Brasil,8348,2017-05-11
2650,Levi Ramos,39,Engenharia,Gerente,China,4941,2015-05-19
2651,Miguel Almeida,45,Produção,Gerente,Alemanha,10265,2018-03-08
2652,Dr. Theo Ribeiro,52,Recursos Humanos,Analista,EUA,12921,2011-11-06
2653,Srta. Marina Monteiro,29,Financeiro,Gerente,Alemanha,16302,2016-11-21
2654,Maria Sophia Gomes,35,Engenharia,Assistente,Alemanha,18428,2021-04-27
2655,Clarice Rocha,57,Financeiro,Analista,Índia,9220,2014-08-22
2656,Vitor Hugo da Rosa,52,TI,Gerente,Reino Unido,8565,2011-09-29
2657,Enzo Gabriel Santos,30,Marketing,Técnico,EUA,16574,2021-02-05
2658,Maria Eduarda Ramos,39,Vendas,Técnico,Coreia do Sul,6476,2019-08-19
2659,Davi Lucas Correia,54,Vendas,Gerente,Índia,15121,2015-12-05
2660,Larissa Rezende,50,TI,Diretor,China,3554,2011-04-02
2661,Sr. Anthony Caldeira,60,Marketing,Técnico,Alemanha,16435,2017-12-31
2662,Luiz Felipe Rodrigues,22,Financeiro,Técnico,Brasil,12224,2015-08-05
2663,Diego Gomes,42,Financeiro,Gerente,China,19166,2010-11-01
2664,Srta. Maria Alice da Luz,26,TI,Técnico,Reino Unido,18831,2013-12-18
2665,Olivia da Rosa,45,Produção,Coordenador,EUA,17306,2014-09-14
2666,Thales Campos,51,TI,Assistente,Alemanha,14951,2019-05-16
2667,Maria Clara Rocha,54,Marketing,Engenheiro,Coreia do Sul,18756,2010-10-08
2668,Luiz Henrique da Luz,35,Vendas,Assistente,China,19127,2011-01-22
2669,Emanuel Barbosa,48,Produção,Diretor,EUA,4492,2019-11-03
2670,Luiz Fernando Fernandes,41,Engenharia,Engenheiro,EUA,17259,2014-07-10
2671,João Lucas Rezende,59,Vendas,Diretor,EUA,18706,2022-11-13
2672,Luiza da Mata,22,Marketing,Analista,EUA,15140,2021-10-26
2673,Luiz Henrique da Paz,56,Marketing,Assistente,Índia,12194,2015-03-29
2674,Thales Caldeira,25,Recursos Humanos,Gerente,Brasil,6370,2020-08-03
2675,Rodrigo Pinto,55,Engenharia,Diretor,Brasil,11877,2012-05-22
2676,Alexia Jesus,56,Financeiro,Engenheiro,Brasil,18326,2018-12-12
2677,Leandro Nunes,23,Vendas,Engenheiro,Alemanha,11529,2018-04-12
2678,Catarina Costa,32,Produção,Gerente,China,4700,2014-11-09
2679,Eloah da Cunha,30,Engenharia,Analista,China,16137,2015-01-14
2680,João Teixeira,37,Produção,Coordenador,Brasil,4318,2011-10-26
2681,Breno das Neves,55,TI,Assistente,Reino Unido,13720,2014-10-17
2682,Yasmin Ferreira,43,TI,Engenheiro,China,10147,2010-11-12
2683,Lucas da Cruz,23,Vendas,Engenheiro,Índia,5422,2013-05-08
2684,André Sales,42,Recursos Humanos,Analista,Reino Unido,7676,2010-12-08
2685,Maria Cecília da Costa,53,Engenharia,Engenheiro,Coreia do Sul,17449,2011-09-16
2686,Sra. Clara Rodrigues,42,Produção,Assistente,EUA,3955,2021-07-10
2687,Anthony Fogaça,46,Vendas,Diretor,Coreia do Sul,16623,2023-01-22
2688,Fernando Cavalcanti,45,Marketing,Coordenador,Brasil,9925,2016-08-24
2689,Caio Martins,43,Produção,Analista,Brasil,11580,2022-06-28
2690,Alana Araújo,38,Recursos Humanos,Gerente,Brasil,15496,2018-11-13
2691,Heitor Costela,50,Engenharia,Assistente,Alemanha,18277,2017-12-21
2692,Isabelly Sales,27,Produção,Diretor,Alemanha,10144,2019-08-06
2693,Caio Alves,46,Marketing,Assistente,Coreia do Sul,16550,2014-03-01
2694,Camila das Neves,50,Vendas,Assistente,Reino Unido,7352,2018-11-21
2695,Eloah Nascimento,58,Engenharia,Analista,Coreia do Sul,19138,2017-05-23
2696,Kaique Ferreira,29,TI,Diretor,EUA,7953,2021-11-07
2697,Marcos Vinicius Barbosa,38,Engenharia,Coordenador,China,6489,2022-09-29
2698,Marina Campos,57,TI,Técnico,EUA,14672,2014-10-22
2699,Sr. Thiago Ferreira,39,TI,Engenheiro,Coreia do Sul,11209,2022-12-24
2700,Isabella Novaes,25,Marketing,Analista,EUA,9236,2023-06-01
2701,Laís Nunes,39,Produção,Coordenador,Índia,3360,2015-11-17
2702,Vitor Fogaça,26,Recursos Humanos,Diretor,China,13707,2022-02-18
2703,Enrico Cunha,49,Produção,Coordenador,Índia,5035,2020-01-07
2704,Dra. Isis Monteiro,29,Produção,Assistente,Índia,14697,2016-11-17
2705,Dra. Julia da Rosa,25,Engenharia,Coordenador,EUA,8540,2014-02-17
2706,Alexia Lopes,39,Engenharia,Técnico,EUA,4680,2020-01-11
2707,Heitor Rocha,32,Marketing,Assistente,China,14941,2022-06-16
2708,Nina Teixeira,49,Recursos Humanos,Coordenador,EUA,4832,2017-05-06
2709,Enzo Gabriel Pinto,55,Marketing,Diretor,EUA,10775,2021-12-14
2710,Maria Cecília Carvalho,22,Vendas,Técnico,Alemanha,16665,2024-04-08
2711,Melissa Peixoto,42,TI,Técnico,EUA,15963,2013-01-31
2712,Sr. Leandro Campos,57,Marketing,Técnico,Índia,11766,2014-10-25
2713,Maria Cecília Almeida,29,Recursos Humanos,Coordenador,Alemanha,7467,2018-06-25
2714,Diego Martins,26,TI,Analista,Coreia do Sul,16743,2011-03-02
2715,Ian Rezende,60,Marketing,Assistente,EUA,6147,2020-04-28
2716,Dra. Clara Cunha,56,Financeiro,Engenheiro,Índia,11066,2022-05-10
2717,Enrico Pinto,24,Produção,Diretor,Índia,5703,2019-03-01
2718,Luiz Otávio Aragão,47,Financeiro,Técnico,Brasil,8986,2018-09-08
2719,Dra. Larissa Moura,25,Produção,Coordenador,EUA,9663,2019-12-18
2720,Raul Teixeira,44,Recursos Humanos,Diretor,Brasil,6322,2018-02-07
2721,Nicole da Cunha,28,Produção,Técnico,Índia,14791,2021-08-21
2722,Isabel Freitas,34,Financeiro,Assistente,Coreia do Sul,13862,2016-05-15
2723,Gabriel Freitas,53,Financeiro,Gerente,Reino Unido,7145,2011-12-19
2724,Dra. Olivia Costela,55,Marketing,Diretor,Coreia do Sul,12681,2020-05-31
2725,Sr. Benjamin da Paz,57,Financeiro,Engenheiro,Coreia do Sul,3616,2012-12-30
2726,Catarina da Cunha,37,Marketing,Engenheiro,Coreia do Sul,11227,2017-05-12
2727,Isabelly Peixoto,40,Vendas,Analista,EUA,16985,2018-04-29
2728,Mirella da Mota,26,Engenharia,Técnico,Alemanha,14668,2017-05-25
2729,Carolina Costa,25,TI,Técnico,Brasil,11458,2012-01-27
2730,Nina Vieira,44,TI,Engenheiro,Índia,16171,2011-12-26
2731,Bruno Melo,49,Produção,Coordenador,Reino Unido,15972,2022-04-01
2732,Juliana Farias,27,TI,Diretor,Reino Unido,15011,2012-12-06
2733,Dra. Sophia da Cunha,32,TI,Engenheiro,Alemanha,12995,2023-10-12
2734,Ana Luiza Nogueira,30,Marketing,Analista,Alemanha,6569,2015-08-15
2735,Helena Carvalho,25,Produção,Engenheiro,EUA,14155,2016-10-17
2736,Milena Aragão,24,Recursos Humanos,Técnico,Brasil,18644,2022-08-08
2737,Dr. Marcos Vinicius Pereira,57,Vendas,Analista,Brasil,17487,2019-11-10
2738,Danilo Duarte,38,Financeiro,Engenheiro,Reino Unido,10273,2014-04-06
2739,Yuri Costa,55,Engenharia,Coordenador,Reino Unido,12987,2017-02-26
2740,Dr. Yuri Lima,29,Produção,Engenheiro,EUA,10226,2011-10-24
2741,Emilly Pereira,47,Vendas,Analista,Índia,10029,2021-12-30
2742,Dra. Maria Fernanda Caldeira,31,Produção,Assistente,EUA,11464,2014-06-28
2743,Nina Souza,58,Financeiro,Gerente,Brasil,11078,2018-05-21
2744,Sophie Lima,30,Marketing,Diretor,Brasil,19010,2022-10-09
2745,Sophie Farias,43,Marketing,Gerente,Alemanha,17165,2023-02-03
2746,Vitória Ferreira,58,Recursos Humanos,Gerente,Alemanha,17248,2010-10-31
2747,Maria Fernanda Freitas,30,Marketing,Engenheiro,China,12670,2017-08-27
2748,Augusto Souza,53,Vendas,Analista,Coreia do Sul,19023,2021-12-15
2749,Nina Viana,30,Produção,Coordenador,Reino Unido,6377,2017-12-23
2750,Fernanda Viana,59,Vendas,Técnico,Reino Unido,11442,2016-03-29
2751,Dra. Maria Fernanda Moraes,25,TI,Gerente,Reino Unido,17982,2017-11-07
2752,Maria Alice Vieira,49,Engenharia,Assistente,EUA,14917,2012-05-19
2753,Gustavo Henrique da Rosa,38,TI,Assistente,Brasil,16031,2024-03-15
2754,Otávio Barros,48,TI,Analista,Alemanha,8673,2014-04-04
2755,Stella Souza,44,Marketing,Gerente,Reino Unido,18068,2013-08-09
2756,Pietro Alves,47,Financeiro,Engenheiro,Reino Unido,10589,2023-07-03
2757,Daniela Pereira,58,Engenharia,Técnico,Índia,6672,2010-11-17
2758,Letícia da Rocha,59,Financeiro,Analista,Índia,18093,2011-12-24
2759,Ana Vitória da Rosa,25,Recursos Humanos,Gerente,Alemanha,17925,2020-01-02
2760,Benjamin Monteiro,50,Engenharia,Assistente,Índia,13730,2015-12-14
2761,Sr. Matheus Rocha,57,Financeiro,Analista,Brasil,7599,2016-07-22
2762,Elisa Melo,34,Vendas,Coordenador,Alemanha,12019,2022-06-27
2763,Emanuelly da Rosa,42,Produção,Técnico,China,13964,2015-09-11
2764,Eduarda Pires,22,TI,Assistente,Reino Unido,15846,2016-09-07
2765,João Nascimento,48,Recursos Humanos,Técnico,Coreia do Sul,18874,2017-09-10
2766,Srta. Vitória da Rocha,32,Financeiro,Técnico,Brasil,14345,2016-08-18
2767,Diogo Sales,44,Financeiro,Coordenador,Brasil,3726,2010-11-23
2768,Gabrielly Azevedo,49,Financeiro,Assistente,Índia,16671,2014-03-01
2769,Dr. Pedro Lucas Cardoso,58,TI,Assistente,EUA,8891,2024-03-02
2770,Joaquim da Mota,24,Marketing,Técnico,Reino Unido,6974,2015-06-06
2771,Sr. Davi Luiz da Rocha,54,Recursos Humanos,Analista,Alemanha,5430,2017-08-10
2772,Sr. Matheus Nascimento,50,Financeiro,Gerente,Alemanha,3782,2019-05-06
2773,João Miguel Oliveira,45,Marketing,Técnico,Brasil,15452,2018-03-13
2774,Sofia Lima,38,Vendas,Diretor,Índia,11626,2019-05-28
2775,Lorena Duarte,34,Engenharia,Gerente,Reino Unido,18755,2012-07-25
2776,Eduarda Silva,48,Marketing,Assistente,Coreia do Sul,8460,2020-08-04
2777,Fernando Sales,24,Engenharia,Coordenador,Reino Unido,10037,2011-06-10
2778,Vinicius Rocha,27,Financeiro,Gerente,Reino Unido,7570,2018-04-07
2779,Enrico Alves,38,Marketing,Técnico,Brasil,6762,2018-04-19
2780,Lucca Novaes,34,Vendas,Gerente,Coreia do Sul,12317,2017-10-29
2781,Vinicius Gonçalves,50,Vendas,Analista,EUA,8169,2023-08-27
2782,Dra. Bruna da Costa,38,Vendas,Coordenador,Alemanha,17947,2022-09-27
2783,Alana Rezende,39,Recursos Humanos,Engenheiro,Índia,4130,2012-04-02
2784,Milena Rodrigues,25,Financeiro,Coordenador,Alemanha,7592,2021-03-08
2785,Alícia da Mota,25,Marketing,Técnico,Coreia do Sul,16797,2023-11-12
2786,Renan da Rosa,40,Engenharia,Analista,Alemanha,3183,2014-03-28
2787,Marcelo Vieira,37,Financeiro,Gerente,Coreia do Sul,19663,2017-01-06
2788,Elisa Gonçalves,53,Recursos Humanos,Coordenador,EUA,5124,2016-09-17
2789,Theo Nogueira,37,TI,Gerente,China,10959,2018-05-10
2790,Isadora Costela,33,Engenharia,Técnico,Índia,19171,2019-08-15
2791,Isabel Barros,35,TI,Técnico,Índia,4753,2018-01-08
2792,Catarina Aragão,29,Vendas,Técnico,Brasil,8683,2020-10-16
2793,Bárbara Ribeiro,43,Produção,Analista,Índia,14062,2011-06-16
2794,Anthony Teixeira,30,Financeiro,Coordenador,Brasil,3022,2018-09-13
2795,Erick Nunes,55,Produção,Diretor,EUA,13143,2023-08-28
2796,Benjamin da Paz,31,Produção,Coordenador,Índia,5122,2016-06-20
2797,Diego da Cunha,39,Engenharia,Assistente,Alemanha,9350,2020-09-23
2798,Vitor Lopes,58,Engenharia,Diretor,Reino Unido,11807,2014-10-27
2799,Sr. Thales Oliveira,24,TI,Técnico,China,8387,2020-05-19
2800,Srta. Sofia Castro,33,TI,Diretor,Reino Unido,5017,2010-05-07
2801,Calebe Lopes,33,Financeiro,Gerente,Índia,4896,2019-03-14
2802,Pedro Henrique Sales,29,TI,Coordenador,Índia,18027,2013-07-22
2803,Elisa Cavalcanti,56,Engenharia,Gerente,Índia,8120,2017-01-23
2804,Yuri Novaes,29,Vendas,Engenheiro,Reino Unido,6490,2012-01-29
2805,Giovanna Sales,54,Produção,Coordenador,Alemanha,10265,2014-08-14
2806,Erick Souza,59,Engenharia,Engenheiro,Coreia do Sul,17446,2012-10-20
2807,Sofia Fernandes,42,Vendas,Analista,China,9407,2013-01-10
2808,Camila Lopes,49,Recursos Humanos,Assistente,Coreia do Sul,8724,2023-02-13
2809,Caroline Porto,25,Produção,Engenheiro,Índia,14388,2015-01-11
2810,Elisa Cunha,41,Vendas,Assistente,Brasil,3582,2024-01-04
2811,Alexandre Mendes,33,TI,Diretor,Coreia do Sul,6980,2015-02-10
2812,Maria Luiza da Cunha,30,Produção,Assistente,EUA,12827,2012-08-23
2813,Luiz Miguel Viana,46,Engenharia,Analista,Brasil,10033,2022-11-02
2814,Amanda Souza,24,Vendas,Assistente,EUA,8114,2019-03-22
2815,Clarice da Conceição,32,Engenharia,Assistente,Coreia do Sul,5504,2016-07-05
2816,Marina Dias,59,Produção,Analista,Índia,6724,2022-03-16
2817,Sr. Levi Correia,24,Produção,Assistente,Reino Unido,14725,2020-06-26
2818,Mariana Moraes,49,Engenharia,Coordenador,China,16081,2013-09-01
2819,Sra. Mariana Fernandes,31,TI,Gerente,Alemanha,9383,2022-03-09
2820,Luigi Ramos,46,Marketing,Gerente,Alemanha,18898,2016-03-15
2821,Yago Cavalcanti,49,Vendas,Analista,Coreia do Sul,12387,2017-10-20
2822,Nathan Souza,40,Financeiro,Diretor,China,6838,2011-04-30
2823,Sra. Yasmin Freitas,25,Financeiro,Gerente,EUA,14700,2017-01-22
2824,Bianca Silva,28,Recursos Humanos,Engenheiro,Índia,10315,2010-05-18
2825,Ana Lívia Novaes,29,Marketing,Gerente,Alemanha,10104,2013-12-23
2826,Daniela Nascimento,31,Financeiro,Assistente,Índia,18911,2016-03-21
2827,Sr. Otávio Fernandes,24,Recursos Humanos,Analista,Coreia do Sul,5709,2013-06-14
2828,Benício Araújo,40,TI,Gerente,China,17873,2023-11-25
2829,Beatriz da Luz,43,Recursos Humanos,Técnico,Coreia do Sul,16453,2014-06-19
2830,Srta. Ana Vitória da Costa,25,Produção,Diretor,Alemanha,18146,2022-02-08
2831,Marcos Vinicius Cardoso,53,Financeiro,Gerente,Índia,12414,2012-01-01
2832,Raul Cunha,57,TI,Coordenador,Brasil,19218,2012-12-04
2833,Vitor Gabriel da Cunha,23,Produção,Assistente,China,10955,2015-04-04
2834,Gustavo Barros,58,Marketing,Engenheiro,Coreia do Sul,8892,2015-06-09
2835,Sr. Gustavo Henrique Barbosa,59,Engenharia,Analista,Coreia do Sul,12334,2010-07-24
2836,Thiago da Rocha,33,Marketing,Gerente,Alemanha,11443,2018-06-14
2837,João Vitor Cunha,33,Vendas,Assistente,Reino Unido,12503,2016-06-08
2838,Arthur Cardoso,48,Vendas,Gerente,Brasil,13246,2013-05-31
2839,Augusto Jesus,35,Produção,Engenheiro,Brasil,10982,2015-02-03
2840,Júlia Fogaça,23,Produção,Técnico,Coreia do Sul,19739,2016-01-28
2841,João Lucas Castro,55,Recursos Humanos,Diretor,China,18923,2016-12-04
2842,Laís da Paz,28,Produção,Técnico,Reino Unido,15576,2010-11-23
2843,Otávio Martins,38,Vendas,Analista,China,11283,2010-11-14
2844,Davi Lucca Aragão,52,Vendas,Técnico,Reino Unido,11637,2022-02-15
2845,Elisa da Luz,46,Marketing,Analista,Alemanha,7220,2018-11-08
2846,João Lucas Ramos,55,Financeiro,Coordenador,Índia,19920,2011-02-19
2847,Sarah Carvalho,40,Produção,Analista,Alemanha,11085,2013-04-01
2848,Luigi Novaes,22,Recursos Humanos,Engenheiro,China,16825,2023-04-01
2849,Lorena Souza,30,Marketing,Assistente,Coreia do Sul,3597,2015-02-19
2850,Marcelo Araújo,55,Recursos Humanos,Coordenador,Índia,4885,2016-03-18
2851,Nicole da Paz,43,Recursos Humanos,Diretor,China,18671,2012-09-30
2852,Gabrielly Moreira,36,Financeiro,Assistente,EUA,16651,2015-05-07
2853,Luiz Henrique Ferreira,27,Vendas,Diretor,EUA,7842,2018-03-31
2854,Eduarda Monteiro,44,Marketing,Coordenador,Reino Unido,18519,2018-08-18
2855,Juliana da Cruz,58,Recursos Humanos,Gerente,Alemanha,5663,2022-12-16
2856,Henrique Viana,40,Produção,Coordenador,EUA,12110,2010-04-26
2857,Gabrielly Ramos,58,Recursos Humanos,Assistente,Reino Unido,8618,2011-03-26
2858,Ana Julia Vieira,32,Marketing,Coordenador,Coreia do Sul,7444,2019-03-29
2859,Lorena Pires,49,TI,Engenheiro,Alemanha,4408,2013-01-08
2860,Brenda Fernandes,40,Recursos Humanos,Técnico,China,13652,2023-11-15
2861,Srta. Milena da Cruz,44,Financeiro,Técnico,Alemanha,7136,2023-11-13
2862,Paulo da Luz,24,Marketing,Analista,Coreia do Sul,18177,2014-01-13
2863,Yago Santos,44,Financeiro,Engenheiro,Coreia do Sul,14744,2015-10-08
2864,Lorena Teixeira,58,Engenharia,Técnico,Reino Unido,18949,2018-09-08
2865,Enzo da Conceição,48,Engenharia,Engenheiro,China,17813,2014-10-03
2866,Clarice Vieira,40,Marketing,Diretor,Alemanha,7253,2021-11-21
2867,Luiz Gustavo Oliveira,44,Engenharia,Gerente,Alemanha,17785,2017-02-28
2868,Igor da Cunha,44,Financeiro,Técnico,Alemanha,3282,2015-04-29
2869,Maria Julia Santos,51,Engenharia,Assistente,Alemanha,18126,2018-06-18
2870,Pedro da Rocha,22,Produção,Técnico,EUA,9110,2016-07-05
2871,Mariana Fernandes,44,TI,Engenheiro,Brasil,11844,2020-02-14
2872,Joana da Rosa,42,Financeiro,Gerente,Reino Unido,12623,2017-09-16
2873,Yago das Neves,46,Recursos Humanos,Assistente,Reino Unido,17116,2016-08-28
2874,João Miguel da Cruz,48,Financeiro,Assistente,China,10808,2016-10-03
2875,Rodrigo Fogaça,45,Financeiro,Diretor,Reino Unido,3260,2021-03-04
2876,Dra. Ana Laura da Luz,48,Marketing,Técnico,Coreia do Sul,14356,2016-08-01
2877,Maria Sophia da Cruz,32,Vendas,Analista,Índia,19904,2017-12-26
2878,Sra. Cecília Lopes,27,Engenharia,Engenheiro,Índia,6612,2018-05-10
2879,Bianca Oliveira,42,Recursos Humanos,Engenheiro,EUA,3452,2022-03-06
2880,Maria Fernanda das Neves,35,Produção,Assistente,Reino Unido,7667,2023-03-16
2881,Pedro Correia,31,Marketing,Técnico,Alemanha,14111,2022-08-30
2882,Yasmin Rocha,41,TI,Engenheiro,Reino Unido,14310,2013-03-14
2883,Mariana Peixoto,38,Financeiro,Analista,Coreia do Sul,5746,2011-07-25
2884,Igor Pinto,47,Engenharia,Assistente,Alemanha,14083,2017-11-28
2885,Julia da Mota,36,Engenharia,Assistente,Reino Unido,3501,2012-10-29
2886,Renan Cardoso,52,Vendas,Engenheiro,Brasil,8394,2023-02-18
2887,Dr. João Miguel Nascimento,34,Engenharia,Analista,Coreia do Sul,14600,2019-10-01
2888,João Guilherme Novaes,30,Vendas,Assistente,Brasil,19830,2019-01-02
2889,Srta. Elisa Nascimento,30,Engenharia,Assistente,Brasil,14414,2018-05-09
2890,Lara Aragão,33,Marketing,Coordenador,Alemanha,12682,2017-02-04
2891,Thomas das Neves,52,Produção,Diretor,Índia,10114,2017-11-07
2892,Lucas Gabriel Gonçalves,24,Recursos Humanos,Engenheiro,Índia,14690,2015-10-09
2893,Ana Sophia Novaes,22,Recursos Humanos,Gerente,Coreia do Sul,16834,2017-01-27
2894,Lívia Pires,33,Produção,Assistente,China,12835,2011-06-23
2895,João Vitor Melo,31,Produção,Analista,China,11889,2022-11-28
2896,Sr. Davi Luiz Silva,24,Engenharia,Coordenador,China,3239,2010-11-07
2897,Maria Alice Gomes,32,Financeiro,Assistente,Brasil,5829,2010-07-28
2898,Heloísa Viana,58,Produção,Assistente,Índia,3276,2022-07-06
2899,Arthur Ribeiro,53,Marketing,Técnico,Índia,9600,2015-10-19
2900,Caio Silveira,54,Marketing,Coordenador,EUA,5049,2021-09-18
2901,Levi Ramos,32,Recursos Humanos,Diretor,EUA,14209,2011-12-17
2902,Srta. Caroline Moura,56,Marketing,Coordenador,Reino Unido,13889,2021-12-08
2903,Sr. Cauê Gonçalves,46,Vendas,Assistente,Reino Unido,10893,2013-07-24
2904,Luiza Cardoso,55,Marketing,Analista,Brasil,7759,2012-03-08
2905,Marcos Vinicius Pinto,45,Financeiro,Técnico,Coreia do Sul,4008,2018-07-11
2906,Vitor Gabriel Cardoso,53,Engenharia,Engenheiro,Alemanha,17817,2011-03-19
2907,Dr. João Pedro Farias,57,Marketing,Gerente,EUA,4342,2011-11-14
2908,Diego Rezende,30,Produção,Gerente,EUA,10438,2020-03-03
2909,Vitor Hugo Caldeira,49,Marketing,Diretor,EUA,16283,2023-08-28
2910,Daniela Alves,55,Recursos Humanos,Diretor,Índia,17911,2017-01-09
2911,Dra. Isabel da Conceição,43,TI,Assistente,Brasil,12632,2013-08-12
2912,Breno da Costa,49,TI,Engenheiro,Coreia do Sul,14386,2014-02-25
2913,Maria Eduarda Pires,30,Vendas,Analista,Índia,6294,2023-09-05
2914,Clara da Rocha,27,Produção,Coordenador,Brasil,5176,2010-09-23
2915,Thomas Sales,28,Engenharia,Assistente,Brasil,7240,2013-11-13
2916,Maria Alice Costa,34,Marketing,Gerente,Brasil,13691,2018-07-29
2917,Bryan Oliveira,39,Recursos Humanos,Coordenador,Coreia do Sul,13417,2011-09-14
2918,Lara Pires,31,Financeiro,Assistente,Alemanha,5493,2012-10-24
2919,Gustavo Henrique Moura,24,Engenharia,Gerente,Coreia do Sul,9792,2011-09-04
2920,Bruno Teixeira,33,Vendas,Analista,Coreia do Sul,12193,2020-09-20
2921,Ryan Nascimento,57,Produção,Diretor,Alemanha,12608,2012-09-26
2922,Pedro Lima,42,Recursos Humanos,Assistente,Índia,9437,2022-04-12
2923,Joana Porto,32,Marketing,Gerente,Reino Unido,15626,2015-03-07
2924,Yuri Rodrigues,46,Vendas,Assistente,Reino Unido,7822,2012-08-02
2925,Dr. Vinicius da Costa,57,Vendas,Coordenador,Brasil,6718,2023-05-07
2926,Lavínia Duarte,35,TI,Engenheiro,Índia,5416,2022-07-29
2927,Ana Sophia da Luz,29,Engenharia,Gerente,Índia,6607,2012-08-14
2928,Maysa Novaes,44,Produção,Assistente,EUA,13877,2022-06-03
2929,Paulo Santos,37,Marketing,Analista,Coreia do Sul,4201,2013-02-20
2930,Luiz Gustavo Martins,59,Recursos Humanos,Técnico,EUA,7800,2014-04-30
2931,Gabrielly Rezende,58,Recursos Humanos,Analista,China,16981,2010-11-09
2932,Dr. Emanuel Nunes,58,Marketing,Diretor,Coreia do Sul,18917,2017-08-19
2933,Levi Rodrigues,28,Produção,Analista,Coreia do Sul,3135,2011-04-17
2934,Anthony Azevedo,39,Vendas,Assistente,Coreia do Sul,16467,2013-08-16
2935,Cecília Fernandes,41,Recursos Humanos,Engenheiro,EUA,6974,2015-01-03
2936,Alexandre Gonçalves,37,Engenharia,Técnico,EUA,5930,2017-07-31
2937,Gabriel Aragão,22,Engenharia,Engenheiro,EUA,11957,2016-09-01
2938,Luna Porto,43,Recursos Humanos,Técnico,Alemanha,10190,2023-08-26
2939,Bruna Cunha,53,Produção,Coordenador,Coreia do Sul,17531,2018-01-08
2940,Yasmin Viana,60,Recursos Humanos,Assistente,Índia,5697,2023-07-14
2941,Davi da Rocha,31,TI,Gerente,Coreia do Sul,12543,2023-09-21
2942,Mirella Melo,53,Produção,Gerente,Coreia do Sul,17543,2020-06-03
2943,Luiza da Luz,41,Financeiro,Engenheiro,EUA,17584,2011-02-16
2944,Raul Novaes,29,Engenharia,Engenheiro,Coreia do Sul,16156,2015-06-18
